0000000000000000000000000000000000000000 count 8 age -9221838929 sec
    Node 55ea3b8d68e1a9b466ba663437999229fe843abc [2407:7000:8423:b00::3]:6374 age -9221838929 [expired]
    Node 5440b16f2256c886c9d6ae04928afbbaf78a715c [2001:41d0:303:67d2::]:4238 age -9221838929 [expired]
    Node 515c7aaf7904dfe96b75ce6dc60a356ac24f07cd [2001:41d0:303:67d2::]:4244 age -9221838929 [expired]
    Node 50a37e58c63a25a9310fdee40328b1940ba1c970 [2607:fad8:0:1::]:4235 age -9221838929 [expired]
    Node 50ae1a316e14f53543c24297b3acfba105cecfe4 [2001:41d0:303:4814::]:34205 age -9221838929 [expired]
    Node 58ef923a64e021adce47bf5e50cc5f38193cac3d [2001:41d0:303:67d2::]:4226 age -9221838929 [expired]
    Node 5846105d0fbae9f6bc4105b2fabe40c004122b03 [2a02:810d:813f:c9f7:5dac:e01d:b155:6205]:7814 age -9221838929 [expired]
    Node 584a396a6b20a77becbc8ea5ba0934bbedfd923f [2607:fad8:4:6:a9e7:50a4:e62c:4e62]:5550 age -9221838929 [expired]
8000000000000000000000000000000000000000 count 0 age -9221838929 sec

